Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Seating_Capacity,Type,Power.1,Torque.1
Maruti Suzuki,S-Cross,1.3L Delta,"₹ 992,689.000000000000000",1248,4,48,Diesel,1595,4300,1785,Crossover,5,Manual,90,200
Maruti Suzuki,S-Cross,1.3L Zeta,"₹ 1,043,689.000000000000000",1248,4,48,Diesel,1595,4300,1785,Crossover,5,Manual,90,200
Maruti Suzuki,S-Cross,1.3L Alpha,"₹ 1,143,689.000000000000000",1248,4,48,Diesel,1595,4300,1785,Crossover,5,Manual,90,200
Jaguar,F-Pace,Prestige,"₹ 6,463,780.000000000000000",1999,4,60,Diesel,1651,4731,2175,SUV,5,Automatic,180,430
Volvo,V90 Cross Country,D5 Inscription,"₹ 6,531,000.000000000000000",1969,4,60,Diesel,1543,4950,2052,SUV,5,Automatic,235,480
Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid,"₹ 1,102,689.000000000000000",1248,4,43,Diesel,1485,4490,1730,Sedan,5,Manual,89,200
Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid,"₹ 919,689.000000000000000",1248,4,43,Diesel,1485,4490,1730,Sedan,5,Manual,89,200
Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid,"₹ 980,689.000000000000000",1248,4,43,Diesel,1485,4490,1730,Sedan,5,Manual,89,200
Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid,"₹ 1,062,689.000000000000000",1248,4,43,Diesel,1485,4490,1730,Sedan,5,Manual,89,200
Maruti Suzuki,Ciaz,1.5L Zeta Smart Hybrid,"₹ 958,689.000000000000000",1462,4,43,Petrol,1485,4490,1730,Sedan,5,Manual,103,138
Maruti Suzuki,Ciaz,1.5L Alpha,"₹ 1,138,189.000000000000000",1498,4,43,Diesel,1485,4490,1730,Sedan,5,Manual,94,225
Maruti Suzuki,Ciaz,1.5L Delta,"₹ 997,689.000000000000000",1498,4,43,Diesel,1485,4490,1730,Sedan,5,Manual,94,225
Maruti Suzuki,Ciaz,1.5L Zeta,"₹ 1,109,189.000000000000000",1498,4,43,Diesel,1485,4490,1730,Sedan,5,Manual,94,225
Fiat,Abarth Punto,1.4 T-Jet,"₹ 980,970.000000000000000",1368,4,0,Petrol,1505,3989,1687,Hatchback,5,Manual,145,212
Hyundai,Creta,1.4 Crdi E Plus,"₹ 999,990.000000000000000",1396,4,55,Diesel,1630,4270,1780,SUV,5,Manual,90,220
Hyundai,Creta,1.6 Vtvt E Plus,"₹ 999,990.000000000000000",1591,4,55,Petrol,1630,4270,1780,SUV,5,Manual,123,151
Hyundai,Creta,1.6 Vtvt Sx,"₹ 1,232,534.000000000000000",1591,4,55,Petrol,1630,4270,1780,SUV,5,Manual,123,151
Hyundai,Creta,1.6 Vtvt Sx (O),"₹ 1,394,437.000000000000000",1591,4,55,Petrol,1630,4270,1780,SUV,5,Manual,123,151
Hyundai,Creta,1.6 Vtvt Sx At,"₹ 1,377,363.000000000000000",1591,4,55,Petrol,1630,4270,1780,SUV,5,Automatic,123,151
Hyundai,Creta,1.6 Vtvt Sx Dual Tone,"₹ 1,287,041.000000000000000",1591,4,55,Petrol,1630,4270,1780,SUV,5,Automatic,123,151
Hyundai,Creta,1.4 Crdi S,"₹ 1,197,919.000000000000000",1396,4,55,Diesel,1630,4270,1780,SUV,5,Manual,90,220
Hyundai,Creta,1.6 Crdi Sx,"₹ 1,366,797.000000000000000",1582,4,55,Diesel,1630,4270,1780,SUV,5,Manual,128,260
Hyundai,Creta,1.6 Crdi Sx (O),"₹ 1,543,564.000000000000000",1582,4,55,Diesel,1630,4270,1780,SUV,5,Manual,128,260
Hyundai,Creta,1.6 Crdi Sx At,"₹ 1,527,395.000000000000000",1582,4,55,Diesel,1630,4270,1780,SUV,5,Automatic,128,260
Hyundai,Creta,1.6 Crdi Sx Dual Tone,"₹ 1,421,208.000000000000000",1582,4,55,Diesel,1630,4270,1780,SUV,5,Manual,128,260
Hyundai,Creta,1.6 Crdi S At,"₹ 1,336,033.000000000000000",1582,4,55,Diesel,1630,4270,1780,SUV,5,Automatic,128,260
Hyundai,Creta,1.6 Vtvt Sx (O) Executive,"₹ 1,422,937.000000000000000",1591,4,55,Petrol,1630,4270,1780,SUV,5,Manual,121,151
Hyundai,Creta,1.6 Crdi Sx (O) Executive,"₹ 1,572,064.000000000000000",1582,4,55,Diesel,1630,4270,1780,SUV,5,Manual,126,260
Hyundai,Creta,1.4 Crdi Ex,"₹ 1,107,167.000000000000000",1396,4,55,Diesel,1630,4270,1780,SUV,5,Manual,90,220
Hyundai,Creta,1.6 Vtvt Ex,"₹ 1,092,192.000000000000000",1591,4,55,Petrol,1630,4270,1780,SUV,5,Manual,123,151
Hyundai,Creta,Sports Edition Petrol,"₹ 1,279,983.000000000000000",1591,4,55,Petrol,1630,4270,1780,SUV,5,Manual,123,151
Fiat,Punto Evo,Dynamic 1.2,"₹ 535,562.000000000000000",1172,4,45,Petrol,1525,3989,1687,Hatchback,5,Manual,68,96
Fiat,Punto Evo,Active Multijet 1.3,"₹ 631,292.000000000000000",1172,4,45,Diesel,1525,3989,1687,Hatchback,5,Manual,76,197
Fiat,Punto Evo,Dynamic Multijet 1.3,"₹ 692,655.000000000000000",1248,4,45,Diesel,1525,3989,1687,Hatchback,5,Manual,76,197
Fiat,Punto Evo,Emotion Multijet 1.3,"₹ 747,774.000000000000000",1248,4,45,Diesel,1525,3989,1687,Hatchback,5,Manual,76,197
Tata,Nano Genx,Emax Xm,"₹ 296,661.000000000000000",624,2,15,CNG,1652,3164,1750,Hatchback,4,Manual,38,51
Renault,Triber,Rxe,"₹ 495,000.000000000000000",999,3,40,Petrol,1643,3990,1739,MUV,7,Manual,72,96
Renault,Triber,Rxl,"₹ 559,000.000000000000000",999,3,40,Petrol,1643,3990,1739,MUV,7,Manual,72,96
Renault,Triber,Rxt,"₹ 609,000.000000000000000",999,3,40,Petrol,1643,3990,1739,MUV,7,Manual,72,96
Renault,Triber,Rxz,"₹ 663,000.000000000000000",999,3,40,Petrol,1643,3990,1739,MUV,7,Manual,72,96
Volkswagen,Tiguan,Highline 2.0L Tdi Amt,"₹ 3,153,500.000000000000000",1968,4,71,Diesel,1672,4486,1839,SUV,0,Automatic,141,340
Honda,Cr-V,2Wd Diesel At,"₹ 3,067,001.000000000000000",1597,0,57,Diesel,1679,4592,1855,SUV,7,Automatic,120,300
Honda,Cr-V,Awd Diesel At,"₹ 3,277,001.000000000000000",1597,0,57,Diesel,1689,4592,1855,SUV,7,Automatic,120,300
Jaguar,Xe,S Diesel,"₹ 4,498,000.000000000000000",1999,4,56,Diesel,1416,4691,1850,Sedan,4,Automatic,180,430
Jaguar,Xe,Se Diesel,"₹ 4,633,000.000000000000000",1999,4,56,Diesel,1416,4691,1850,Sedan,4,Automatic,180,430
Land Rover,Discovery Sport,S,"₹ 5,706,000.000000000000000",1999,4,70,Diesel,1727,4600,2069,SUV,7,Automatic,179,430
Land Rover,Discovery Sport,R-Dynamic Se,"₹ 6,089,000.000000000000000",1999,4,70,Diesel,1727,4600,2069,SUV,7,Automatic,179,430
Audi,Rs5,Coupe,"₹ 11,141,200.000000000000000",2894,8,58,Petrol,0,4649,0,Coupe,4,Automatic,450,600
Bmw,7-Series,740Li Design Pure Excellence Signature,"₹ 13,510,000.000000000000000",2998,6,78,Petrol,1479,5120,2169,Sedan,4,Automatic,340,450
Bmw,7-Series,745Le Xdrive,"₹ 16,500,000.000000000000000",2998,6,46,Hybrid,1481,5219,2142,Sedan,4,Automatic,286,450
Bmw,7-Series,M760Li Xdrive,"₹ 24,250,000.000000000000000",6592,12,78,Petrol,1481,5219,2142,Sedan,4,Automatic,609,850
Audi,Q8,55 Tfsi Quattro Tiptronic,"₹ 13,359,500.000000000000000",2995,4,85,Petrol,1740,5052,1968,SUV,7,Automatic,340,500
Mercedes-Benz,Mercedes-Benz G-Class,Amg G 63,"₹ 21,875,136.000000000000000",3982,8,96,Petrol,1938,4763,1855,SUV,7,Automatic,585,850
Mercedes-Benz,Mercedes-Benz G-Class,G 350D,"₹ 15,000,000.000000000000000",2925,6,100,Diesel,1969,4817,1931,SUV,7,Automatic,289,600
Mahindra,Thar,Crde,"₹ 959,860.000000000000000",2498,4,60,Diesel,1930,3920,1726,SUV,6,Manual,105,247
Mahindra,Thar,700 Special Edition,"₹ 999,148.000000000000000",2498,4,60,Diesel,1930,3920,1726,SUV,6,Manual,105,247
Mahindra,Thar,Crde Abs,"₹ 974,860.000000000000000",2498,4,60,Diesel,1930,3920,1726,SUV,6,Manual,105,247
Mahindra,Xuv500,G At,"₹ 1,610,180.000000000000000",2179,4,70,Petrol,1785,4585,1890,SUV,7,Automatic,140,320
Mahindra,Xuv500,G At,"₹ 1,610,180.000000000000000",2179,4,70,Petrol,1785,4585,1890,SUV,7,Automatic,140,320
Skoda,Kodiaq Scout,2.0 Tdi At,"₹ 3,399,000.000000000000000",1968,4,63,Diesel,1665,4697,1882,SUV,7,Automatic,148,340
Audi,Q7,40 Tfsi Quattro Premium Plus,"₹ 6,921,500.000000000000000",1984,6,75,Petrol,1740,5052,1968,SUV,7,Automatic,252,370
Audi,Q7,40 Tfsi Quattro Technology Pack,"₹ 7,621,500.000000000000000",1984,6,75,Petrol,1740,5052,1968,SUV,7,Automatic,252,370
Audi,Q7,40 Tfsi Quattro Black Styling,"₹ 7,711,500.000000000000000",1984,6,75,Petrol,1740,5052,1968,SUV,7,Automatic,252,370
Volvo,Xc90,T8 Inscription,"₹ 9,665,000.000000000000000",1969,4,68,Hybrid,1776,4950,2140,SUV,7,Automatic,320,240
Land Rover Rover,Range Sport,2.0L S Petrol,"₹ 8,670,586.000000000000000",1997,8,105,Petrol,1803,4879,2220,SUV,7,Automatic,296,400
Land Rover Rover,Range Sport,2.0L Se Petrol,"₹ 9,448,181.000000000000000",1997,8,105,Petrol,1803,4879,2220,SUV,7,Automatic,296,400
Land Rover Rover,Range Sport,3.0L V6 Se Petrol,"₹ 11,476,911.000000000000000",2995,6,85,Petrol,1803,4879,2220,SUV,7,Automatic,335,450
Land Rover Rover,Range Sport,2.0L Hse Petrol,"₹ 15,600,000.000000000000000",1997,8,105,Petrol,1803,4879,2220,SUV,7,Automatic,296,400
Land Rover Rover,Range Sport,3.0L V6 Hse Petrol,"₹ 13,228,725.000000000000000",2995,6,85,Petrol,1803,4879,2220,SUV,7,Automatic,335,450
Land Rover Rover,Range,3.0L Tdv6 Vogue Lwb Diesel,"₹ 19,527,130.000000000000000",2993,6,0,Diesel,1868,5200,2073,SUV,7,Automatic,254,600
Land Rover Rover,Range,4.4L Sdv8 Autobiography Lwb Diesel,"₹ 25,174,051.000000000000000",4367,8,0,Diesel,1868,5200,2073,SUV,7,Automatic,335,740
Land Rover Rover,Range,4.4L Sdv8 Vogue Se Lwb Diesel,"₹ 23,675,691.000000000000000",4367,8,0,Diesel,1868,5200,2073,SUV,7,Automatic,335,740
Maruti Suzuki,Ertiga,Lxi,"₹ 759,000.000000000000000",1462,4,45,Petrol,1690,4395,1735,MPV,7,Manual,103,138
Mitsubishi,Outlander,2.4L Outlander,"₹ 2,693,000.000000000000000",2360,4,60,Petrol,1710,4695,1810,SUV,7,Automatic,167,222
Bmw,6-Series,630D Gt Luxury Line,"₹ 6,890,000.000000000000000",2993,6,88,Diesel,1481,5219,2142,Sedan,4,Automatic,265,620
Bmw,6-Series,630D Gt M Sport,"₹ 7,450,000.000000000000000",2993,6,88,Diesel,1481,5219,2142,Sedan,4,Automatic,265,620
Bmw,6-Series,620D Gt Luxury Line,"₹ 6,440,000.000000000000000",1995,4,66,Diesel,1538,5091,1902,Sedan,4,Automatic,188,400
Jaguar,F-Type,2.0L Convertible,"₹ 10,144,987.000000000000000",1997,6,63,Petrol,1308,4482,1923,Convertible,2,Automatic,297,400
Jaguar,F-Type,2.0 Convertible R Dynamic,"₹ 10,419,200.000000000000000",1997,8,63,Petrol,1308,4482,1923,Convertible,2,Automatic,297,400
Jaguar,F-Type,2.0 Coupe R Dynamic,"₹ 9,366,433.000000000000000",1997,4,63,Petrol,1311,4482,1923,Coupe,2,Automatic,297,400
Tata,Winger,15S,"₹ 1,205,000.000000000000000",2200,4,60,Diesel,2670,5458,1905,MUV,16,Manual,0,190
Hyundai,Kona Electric,Premium,"₹ 2,371,858.000000000000000",0,0,0,Electric,1570,4180,1800,SUV,4,Automatic,136,395
Datsun,Redi-Go,1.0 S,"₹ 390,000.000000000000000",999,3,28,Petrol,1541,3429,1560,Hatchback,5,Manual,68,91
Datsun,Redi-Go,1.0 S Amt,"₹ 437,065.000000000000000",999,3,28,Petrol,1541,3429,1560,Hatchback,5,Automatic,68,91
Maruti Suzuki,Alto K10,Lxi Cng (O),"₹ 439,777.000000000000000",998,3,35,CNG,1475,3545,1490,Hatchback,5,Manual,59,78
Datsun,Go,D,"₹ 374,990.000000000000000",1198,3,35,Petrol,1507,3788,1636,Hatchback,5,Manual,68,104
Datsun,Go,T,"₹ 468,229.000000000000000",1198,3,35,Petrol,1507,3788,1636,Hatchback,5,Manual,68,104
Datsun,Go,T Vdc,"₹ 528,464.000000000000000",1198,3,35,Petrol,1507,3788,1636,Hatchback,5,Manual,68,104
Datsun,Go,T Cvt,"₹ 594,464.000000000000000",1198,3,35,Petrol,1507,3788,1636,Hatchback,5,Manual,78,104
Maruti Suzuki,Celerio Tour,H2 Cng,"₹ 480,670.000000000000000",998,3,60,CNG,1560,3695,1600,Hatchback,5,Manual,59,78
Nissan,Micra Active,Xl,"₹ 525,021.000000000000000",1198,3,41,Petrol,1530,3801,1665,Hatchback,5,Manual,68,104
Nissan,Micra Active,Xl (O),"₹ 563,133.000000000000000",1198,3,41,Petrol,1530,3801,1665,Hatchback,5,Manual,68,104
Ford,Freestyle,1.2L Ti-Vct Ambiente,"₹ 591,400.000000000000000",1194,3,42,Petrol,1570,3954,1737,Hatchback,5,Manual,96,120
Ford,Freestyle,1.2L Ti-Vct Titanium,"₹ 721,400.000000000000000",1194,3,42,Petrol,1570,3954,1737,Hatchback,5,Manual,96,120
Ford,Freestyle,1.2L Ti-Vct Titanium Plus,"₹ 756,400.000000000000000",1194,3,42,Petrol,1570,3954,1737,Hatchback,5,Manual,96,120
Ford,Freestyle,1.2L Ti-Vct Trend Plus,"₹ 681,400.000000000000000",1194,3,42,Petrol,1570,3954,1737,Crossover,5,Manual,96,120
Ford,Freestyle,1.5L Tdci Trend Plus,"₹ 745,900.000000000000000",1498,3,42,Diesel,1570,3954,1737,Crossover,5,Manual,100,215
Volvo,Xc40,D4 Momentum,"₹ 3,990,000.000000000000000",1969,5,0,Diesel,1652,4425,1863,SUV,5,Automatic,190,400
Volvo,Xc40,D4 Inscription,"₹ 4,390,000.000000000000000",1969,5,0,Diesel,1652,4425,1863,SUV,5,Automatic,190,400
Volvo,Xc40,T4 R-Design,"₹ 3,990,000.000000000000000",1969,5,54,Petrol,1652,4425,1863,SUV,5,Automatic,190,300
Mercedes-Benz,Rolls-Royce Ghost Series Ii,Ewb,"₹ 53,247,201.000000000000000",6592,12,82.5,Petrol,1550,5569,1948,Sedan,5,Automatic,570,780
Maruti Suzuki,Alto,Std,"₹ 294,800.000000000000000",796,3,35,Petrol,1475,3445,1490,Hatchback,5,Manual,48,69
Maruti Suzuki,Alto,Std (O),"₹ 299,900.000000000000000",796,3,35,Petrol,1475,3445,1490,Hatchback,5,Manual,48,69
Maruti Suzuki,Alto,Lxi,"₹ 352,900.000000000000000",796,3,35,Petrol,1475,3445,1490,Hatchback,5,Manual,47,69
Maruti Suzuki,Alto,Lxi (O),"₹ 357,200.000000000000000",796,3,35,Petrol,1475,3445,1490,Hatchback,5,Manual,48,69
Maruti Suzuki,Alto,Vxi,"₹ 376,100.000000000000000",796,3,35,Petrol,1475,3445,1490,Hatchback,5,Manual,48,69
Maruti Suzuki,Alto,Lxi Cng (Cng +,"₹ 405,570.000000000000000",796,3,35,CNG + Petrol,1475,3445,1490,Hatchback,5,Manual,47,69
Maruti Suzuki,Alto,Lxi (O) Cng (Cng +,"₹ 409,190.000000000000000",796,3,35,CNG + Petrol,1475,3445,1490,Hatchback,5,Manual,48,69
Maruti Suzuki,Alto,Vxi Plus,"₹ 389,600.000000000000000",796,3,35,Petrol,1475,3445,1490,Hatchback,5,Manual,48,69
Maruti Suzuki,Celerio,Vxi Cng Mt,"₹ 530,000.000000000000000",998,3,35,CNG,1560,3600,1600,Hatchback,5,Manual,59,78
Tata,Altroz,Xe Petrol,"₹ 529,000.000000000000000",1199,3,37,Petrol,1523,3990,1755,Hatchback,5,Manual,86,113
Tata,Nexon,Xe,"₹ 695,000.000000000000000",1198,3,44,Petrol,1607,3994,1811,SUV,5,Manual,110,170
Tata,Nexon,Xm,"₹ 770,000.000000000000000",1198,3,44,Petrol,1607,3994,1811,SUV,5,Manual,110,170
Tata,Nexon,Xz,"₹ 870,000.000000000000000",1198,3,44,Petrol,1607,3994,1811,SUV,5,Manual,110,170
Tata,Nexon,Xz Plus,"₹ 950,000.000000000000000",1198,3,44,Petrol,1607,3994,1811,SUV,5,Manual,110,170
Tata,Nexon,Xz Plus Dual Tone,"₹ 970,000.000000000000000",1198,3,44,Petrol,1607,3994,1811,SUV,5,Manual,110,170
Tata,Nexon,Xz Plus (O),"₹ 1,040,000.000000000000000",1198,3,44,Petrol,1607,3994,1811,SUV,5,Manual,110,170
Tata,Nexon,Xz Plus (O) Dual Tone,"₹ 1,060,000.000000000000000",1198,3,44,Petrol,1607,3994,1811,SUV,5,Automatic,110,170
Tata,Nexon,Xma,"₹ 830,000.000000000000000",1198,3,44,Petrol,1607,3994,1811,SUV,5,Automatic,110,170
Tata,Nexon,Xza Plus,"₹ 1,010,000.000000000000000",1198,3,44,Petrol,1607,3994,1811,SUV,5,Automatic,110,170
Tata,Nexon,Xza Plus Dual Tone,"₹ 1,030,000.000000000000000",1198,3,44,Petrol,1607,3994,1811,SUV,5,Automatic,110,170
Tata,Nexon,Xza Plus (O),"₹ 1,100,000.000000000000000",1198,3,44,Petrol,1607,3994,1811,SUV,5,Automatic,110,170
Tata,Nexon,Xza Plus (O) Dual Tone,"₹ 1,120,000.000000000000000",1198,3,44,Petrol,1607,3994,1811,SUV,5,Automatic,110,170
Ford,Ecosport,1.5L Ti-Vct Ambiente,"₹ 791,000.000000000000000",1497,3,52,Petrol,1647,3998,1765,SUV,5,Manual,123,150
Ford,Ecosport,1.5L Ti-Vct Trend,"₹ 871,000.000000000000000",1497,3,52,Petrol,1647,3998,1765,SUV,5,Manual,123,150
Ford,Ecosport,1.5L Ti-Vct Titanium,"₹ 950,000.000000000000000",1497,3,52,Petrol,1647,3998,1765,SUV,5,Manual,123,150
Ford,Ecosport,1.5L Ti-Vct Titanium Plus At,"₹ 1,130,000.000000000000000",1497,3,52,Petrol,1647,3998,1765,SUV,5,Automatic,123,150
Ford,Ecosport,1.5L Tdci Titanium S,"₹ 1,145,000.000000000000000",1498,3,52,Diesel,1647,3998,1765,SUV,5,Manual,100,205
Tata,Tigor Ev,Xm+,"₹ 960,868.000000000000000",0,0,35,Electric,1537,3992,1677,Sedan,5,Automatic,41.5,105
Tata,Tigor Ev,Xt+,"₹ 975,868.000000000000000",0,0,35,Electric,1537,3992,1677,Sedan,5,Automatic,41.5,105
Tata,Tigor Ev,Xe+,"₹ 944,175.000000000000000",0,0,35,Electric,1537,3992,1677,Sedan,5,Automatic,41.5,105
Volvo,S60,Momentum,"₹ 3,850,500.000000000000000",1984,5,67.5,Diesel,1484,4635,1865,Sedan,5,Automatic,181,400
Audi,Q5,45 Tfsi Premium Plus,"₹ 5,021,200.000000000000000",1984,6,70,Petrol,1659,4663,1898,SUV,5,Automatic,248,370
Audi,Q5,45 Tfsi Technology,"₹ 5,621,200.000000000000000",1984,6,70,Petrol,1659,4663,1898,SUV,5,Automatic,248,370
Mercedes-Benz,Mercedes-Benz E-Class,E220D,"₹ 5,964,321.000000000000000",2987,6,80,Diesel,1494,5063,1860,Sedan,5,Automatic,268.7,620
Mercedes-Benz,Mercedes-Benz E-Class,E220D Expression,"₹ 5,850,000.000000000000000",2987,6,80,Diesel,1494,5063,1860,Sedan,5,Automatic,268.7,620
Mercedes-Benz,Mercedes-Benz E-Class,E220D Exclusive,"₹ 6,250,000.000000000000000",2987,6,80,Diesel,1494,5063,1860,Sedan,5,Automatic,268.7,620
Bmw,X4,Xdrive30D M Sport X,"₹ 6,590,000.000000000000000",2993,6,68,Diesel,1621,4752,1918,SUV,5,Automatic,265,620
Bmw,X4,Xdrive30I M Sport X,"₹ 6,350,000.000000000000000",1998,6,68,Petrol,1621,4752,1918,SUV,5,Automatic,248,350
Mercedes-Benz,Mercedes-Benz E-Class All Terrain,E 220D,"₹ 7,500,000.000000000000000",1950,6,80,Diesel,1475,4933,1852,SUV,5,Automatic,194,400
Land Rover Rover,Range Sport,3.0L Tdv6 S Diesel,"₹ 10,373,732.000000000000000",2993,6,80,Diesel,1803,4879,2220,SUV,5,Automatic,254,600
Land Rover Rover,Range Sport,3.0L Tdv6 Se Diesel,"₹ 11,913,021.000000000000000",2993,6,80,Diesel,1803,4879,2220,SUV,5,Automatic,254,600
Porsche,Cayenne,E-Hybrid,"₹ 15,806,000.000000000000000",2995,6,75,Hybrid,1696,4918,1983,SUV,5,Automatic,340,450
Porsche,Cayenne,Turbo,"₹ 19,210,000.000000000000000",3996,6,90,Petrol,1673,4926,1983,SUV,5,Automatic,550,770
Porsche,Cayenne,Base,"₹ 11,936,000.000000000000000",2995,6,75,Petrol,1705,4918,1983,SUV,5,Automatic,335,450
Land Rover Rover,Range,3.0L Tdv6 Vogue Diesel,"₹ 18,185,267.000000000000000",2993,6,0,Diesel,1868,5200,2120,SUV,5,Automatic,254,600
Kia,Seltos,Htk 1.5,"₹ 1,029,000.000000000000000",1497,0,60,Petrol,1645,4315,1800,SUV,5,Manual,115,144
Kia,Seltos,Htk Plus 1.5,"₹ 1,149,000.000000000000000",1497,0,60,Petrol,1645,4315,1800,SUV,5,Manual,115,144
Kia,Seltos,Htx 1.5,"₹ 1,309,000.000000000000000",1497,0,60,Petrol,1645,4315,1800,SUV,5,Manual,115,144
Kia,Seltos,Htx Cvt 1.5,"₹ 1,409,000.000000000000000",1497,0,60,Petrol,1645,4315,1800,SUV,5,Automatic,115,144
Kia,Seltos,Hte 1.5 Diesel,"₹ 1,034,000.000000000000000",1493,0,60,Diesel,1645,4315,1800,SUV,5,Manual,114,250
Kia,Seltos,Htk 1.5 Diesel,"₹ 1,154,000.000000000000000",1493,0,60,Diesel,1645,4315,1800,SUV,5,Manual,115,250
Kia,Seltos,Htk Plus 1.5 Diesel,"₹ 1,254,000.000000000000000",1493,0,60,Diesel,1645,4315,1800,SUV,5,Manual,115,250
Kia,Seltos,Htk Plus At 1.5 Diesel,"₹ 1,354,000.000000000000000",1493,0,60,Diesel,1645,4315,1800,SUV,5,Automatic,115,250
Kia,Seltos,Htx Plus 1.5 Diesel,"₹ 1,534,000.000000000000000",1493,0,60,Diesel,1645,4315,1800,SUV,5,Manual,115,250
Kia,Seltos,Htx Plus At 1.5 Diesel,"₹ 1,634,000.000000000000000",1493,0,60,Diesel,1645,4315,1800,SUV,5,Automatic,115,250
Kia,Seltos,Htx 1.5 Diesel,"₹ 1,414,000.000000000000000",1493,0,60,Diesel,1645,4315,1800,SUV,5,Manual,115,250
Tata,Nexon Ev,Xm,"₹ 1,399,000.000000000000000",0,0,0,Electric,1607,3994,1811,SUV,5,Automatic,129,245
Tata,Nexon Ev,Xz Plus,"₹ 1,499,000.000000000000000",0,0,0,Electric,1607,3994,1811,SUV,5,Automatic,129,245
Tata,Nexon Ev,Xz Plus Lux,"₹ 1,599,000.000000000000000",0,0,0,Electric,1607,3994,1811,SUV,5,Automatic,129,245
Mercedes-Benz,Mercedes-Benz C-Class,C 43 Amg,"₹ 7,500,000.000000000000000",3982,8,66,Petrol,1426,4756,1839,Coupe,5,Automatic,503,700
Nissan,Micra,Xl (O) Cvt,"₹ 662,880.000000000000000",1198,3,41,Petrol,1530,3825,1665,Hatchback,5,Automatic,77,104
Nissan,Micra,Xv Cvt,"₹ 781,686.000000000000000",1198,3,41,Petrol,1530,3825,1665,Hatchback,5,Automatic,77,104
Tata,Harrier,Revotorq Xe,"₹ 1,345,363.000000000000000",1956,3,50,Diesel,1706,4598,1894,SUV,5,Manual,140,350
Tata,Harrier,Revotorq Xm,"₹ 1,471,368.000000000000000",1956,3,50,Diesel,1706,4598,1894,SUV,5,Manual,140,350
Tata,Harrier,Revotorq Xt,"₹ 1,591,368.000000000000000",1956,3,50,Diesel,1706,4598,1894,Hatchback,5,Manual,140,350
Tata,Harrier,Revotorq Xz,"₹ 1,721,368.000000000000000",1956,3,50,Diesel,1706,4598,1894,Hatchback,5,Manual,140,350
Tata,Harrier,Revotorq Xz Dual Tone,"₹ 1,732,231.000000000000000",1956,3,50,Diesel,1706,4598,1894,Hatchback,5,Manual,140,350
Tata,Harrier,Revotorq Dark Edition,"₹ 1,730,755.000000000000000",1956,3,50,Diesel,1706,4598,1894,Hatchback,5,Manual,140,350
Porsche,Macan,S,"₹ 8,503,000.000000000000000",2995,6,65,Petrol,1624,4696,1923,SUV,5,Automatic,349,480
Porsche,Macan,Base,"₹ 6,998,000.000000000000000",1984,6,65,Petrol,1624,4696,1923,SUV,5,Automatic,248,370
Tata,Tiago Nrg,1.2L Revotron,"₹ 594,993.000000000000000",1199,3,35,Petrol,1587,3793,1665,Crossover,5,Manual,85,114
Tata,Tiago Nrg,1.05L Revotorq,"₹ 689,993.000000000000000",1047,3,35,Diesel,1587,3793,1665,Crossover,5,Manual,70,140
Tata,Tiago Nrg,1.2L Revotron Amt,"₹ 639,993.000000000000000",1199,3,35,Petrol,1587,3793,1665,Crossover,5,AMT,85,114
Maruti Suzuki,Eeco,5 Str With Ac+Htr Cng,"₹ 466,057.000000000000000",1196,4,40,CNG,1800,3675,1475,MPV,5,Manual,62,85
Maruti Suzuki,Eeco,5 Str With Htr Cng,"₹ 425,255.000000000000000",1196,4,40,CNG,1800,3675,1475,MPV,5,Manual,62,85
Ford,Freestyle,1.5L Tdci Ambiente,"₹ 676,400.000000000000000",1498,4,40,Diesel,1570,3954,1737,Crossover,5,Manual,100,215
Ford,Freestyle,1.5L Tdci Titanium,"₹ 790,900.000000000000000",1498,4,40,Diesel,1570,3954,1737,Hatchback,5,Manual,100,215
Ford,Freestyle,1.5L Tdci Titanium Plus,"₹ 836,400.000000000000000",1498,4,40,Diesel,1570,3954,1737,Hatchback,5,Manual,100,215
Honda,Jazz,Exclusive Edition Cvt,"₹ 928,000.000000000000000",1199,4,40,Petrol,1544,3955,1694,Hatchback,5,Automatic,89,110
Volkswagen,Tiguan,Comfortline 2.0L Tdi Amt,"₹ 2,814,500.000000000000000",1968,4,71,Diesel,1672,4486,1839,SUV,5,Automatic,141,340
Honda,Cr-V,2Wd Petrol Cvt,"₹ 2,827,001.000000000000000",1997,4,57,Petrol,1679,4592,1855,SUV,5,Automatic,154,189
Jaguar,Xe,S Petrol,"₹ 4,498,000.000000000000000",1997,4,61,Petrol,1416,4691,1850,Sedan,5,Automatic,250,365
Jaguar,Xe,Se Petrol,"₹ 4,633,000.000000000000000",1997,4,61,Petrol,1416,4691,1850,Sedan,5,Automatic,250,365
Hyundai,Grand I10 Prime,Era T+ Cng Vtvt,"₹ 545,946.000000000000000",1197,4,43,CNG,1520,3765,1660,Hatchback,5,Manual,83,114
Hyundai,Grand I10 Prime,Era T Cng Vtvt,"₹ 528,804.000000000000000",1197,4,43,CNG,1520,3765,1660,Hatchback,5,Manual,83,114
